brand,rating,review,date_experience,Identified Risk
Temu,1,"Nullissime !!! C'est la 2ème fois que je commande et c'est la 2ème fois que les colis mettent le double de temps pour arriver !!! Du coup, l'événement pour lequel j'avais fait ma commande, est passé ! et les ballons en plastique étaient ingonflables !!!! je déconseille fortement",23 mars 2024,Problème de livraison
Temu,1,"Je n'ai jamais reçu le colis, ils m'ont demandés de faire une enquête, ce que j'ai fait auprès des voisins du gardien et rien, ils ont refusés de me rembourser, je ne conseille pas ce site. VOLEUR.",07 mars 2024,Problème de livraison
Temu,2,J'ai laissé mon panier rempli sans le valider et temu l'a validé et pris mes sous. Du coup je vais recevoir des trucs que je voulais pas forcément.Remboursez-moi la commande non validée!!!,22 mars 2024,Problème de remboursement
Temu,2,"Dans l'ensemble j'ai été assez déçu par la qualité des articles, mais c'est surtout la livraison qui pose problème.Les colis sont en retard 2 fois sur 3 ou n'arrivent pas, heureusement temu rembourse sans poser de difficultés quand on ne reçoit pas sa commande.Pour résumer, ça peut dépanner à pas cher, à condition que le colis arrive et que la livraison ne prenne pas plusieurs semaines, ce qui est malheureusement souvent le cas.J'évite ce site, trop de choses ne vont pas et ça ne va pas en s'améliorant.",25 mars 2024,Problème de qualité du produit
Temu,1,"Déplorable ! EDIT : J'ai donc ouvert une 4e demande suivant votre réponse, toujours le même retour , pas de remboursement alors que mon colis n'est pas arrivé ! Je me demande si le colis a même seulement été vraiment expédié !!!!?J'en suis à mon 3e ticket de réclamation ouvert car une partie de ma commande d'environ 100€ n'est pas arrivé.. aucune enquête auprès du transporteur, je n'ai droit qu'à des message automatique de clôture de ma demande!",22 mars 2024,Problème de remboursement
Temu,3,"Numéro de commande :PO-069-05378205747832518Colis Privé met mon tt petit colis à 10 km de chez moiLe 21.03.2024 Colis Privé devait mettre dans la boîte aux lettres de mon domicile un tout petit colis envoyé par Tému.Au lieu de cela, je reçois un sms me demandant d'aller le chercher dans un point relai à 12 km de chez moi !!!Tout ça m'a coûté beaucoup de temps et d'argent !! Sans doute parce que le livreur ne s'était pas équipé d'un passe pour ouvrir ma boîte aux lettres...C inacceptable !!! Et ça mérite moins 5 étoiles pour Colis Privé !",21 mars 2024,Problème de livraison
Temu,2,"Pour avoir passer trois commandes en quinze jours environ je peux dire que dans l'ensemble les produits vendus par Temu me semble de piètre qualité, les photos sur le site ne reflètent pas toujours la réelle qualité des produits. Exemple une bâche soit disant pour terrasse dont le film transparent est fin comme un sachet d'emballage, ou un chargeur de batterie dont l'écran LCD été mal fixé dans le boîtier, à l'ouverture de ce dernier j'ai constaté que sur les dix emplacements de fixation prévu il n'y avait en réalité que quatre vis de fixation. Seul point positif le service de livraison respecte les délais annoncés.",20 mars 2024,Problème de qualité du produit
Temu,1,"Pas honnête du tout!Suite à mon poste,ils m'ont dit de les contacter mais ils ne veulent pas toujourd pas me rembourser mes 2 colis que je n'ai jamais reçu!Je commande chez les concutrents,au moins je reçois mes colis et ils ont un bon service après vente!Temu ne vous envoie que des réponses automatiques et n'ont aucun service réclamation,si y'a un problème,tant pis!J'ai perdu 70 euros",15 mars 2024,Problème de remboursement
Temu,1,"J'ai eu ma première commande ce matin, franchement je suis déçu par plus de la moitié de ma commande, moule à gâteau = feuille de papier. Moule at glacons silicone=minuscule.Les couleurs des tee shirts ne correspondent pas, des chiffons! Breff site à éviter, c'est pas chère mais ça ne vaut rien c'est de l'arnaque! J'ai ôter de suite l'application car tout les jours nouvelles pubs!!",23 mars 2024,Problème de taille ou couleur
Temu,1,"Hérésie écologique, des produits made in china à prix dérisoire, c'est criminel en temps de crise climatique. À ce prix impossible que ces produits soient fabriqués dans de bonnes conditions, et cela incite à la surconsommation. A fuir !",23 mars 2024,Problème de qualité du produit
Temu,1,Le service client est déplorable ! Il me crédite de 36€ et quelques sur mon solde après avoir gagné un 100% remboursé sur une commande. Quelques heures après je vais pour commander en utilisant ce solde et je vois zéro euro… je contacte le service client qui me dit que non j’ai gagné 50€ de coupons à utiliser en fonction d’un minimum d’achat mais rien à voir avec mon souci en fait j’les avais bien vu les 50€ de coupons mais mon crédit s’est envolé et le gars me dit «désolé» non mais je suis choqué,22 mars 2024,Problème de service client
Temu,1,Extrêmement déçue par la qualité des articles contrairement à un autre site en ligne. Première et dernière commande sur ce site.,24 janvier 2024,Problème de qualité du produit
Temu,2,"Produit pas cher mais de qualité très très médiocre, pour exemple une ceinture homme...durée de vie 40 jours ...",21 mars 2024,Problème de qualité du produit
Temu,1,"Une vraie catastrophe. Service après vente inexistant.Tchat avec probablement un robot qui ne résoudra aucun problème. Au final, pas de solution donnée sur un appareil reçu ce jour et qui ne fonctionne pas. 19,98€ de perdus.Fuyez !",20 mars 2024,Problème de remboursement
Temu,1,"Je suis entrain de faire une commande de 25 euros et pendant l enregistrement de la carte bancaire une publicité s insérer Sous la forme de garantie , pensant que cela fait partir de la commande je clic .Et voilà que j ai  signé un contrat contre ma volonté.",20 mars 2024,Problème de livraison
Temu,3,"Envoi rapide mais produits cheap, de plus l'appli est très addictive je trouve ça dangereux pour les gens déjà sensible aux jeux de hasard... ça serait peut-être intéressant de ré-inventer ce système de marché peut-être en arrêtant de promouvoir la surconsommation",20 mars 2024,Problème de livraison
Temu,1,"Qualité médiocre.   Publicité mensongère !  Lors d une petite commande J avais ""soit disant"" 44 euros de cadeau a savoir housse de canapé. Une fois mon colis arrivé tapis de cuisine bof bof et une combinaison juste horrible que J ai renvoyé,il y avait pas les housses de canapé et comme part enchantement n apparaissait même plus sur le compte tenu ! Cadeau disparu..en même temps si la qualité est aussi mauvaise que le reste J ai rien perdu finalement..je déconseille fortement se site je préfère de mille fois shein.   PS je fais suite a votre réponse J ai déjà contacté le service client sur l application,la personne qui répond ne compte rien a ma réclamation ! Pourtant je me suis bien exprimé !C est peine perdue....",09 mars 2024,Problème de qualité du produit
Temu,1,"J’ai commandé des produits qui ont mis pas mal de temps à arriver, ils ont été déposé dans un point relais. J’ai été les récupérer au point relais à l’ouverture des colis. Il manquait trois colis. J’ai contacté le site Temu qui m’ont informé qu’il ne pouvait pas me rembourser car soi-disant les colis ont été vérifié à l’emballage quand ils ont été envoyé or durant le transport il y a eu peut-être un vol car le sac a été Ross coacher malgré les photos du sac et plusieurs demandes aucun remboursement, plus jamais, je ne commanderais sur Temu",05 mars 2024,Problème de livraison
Temu,1,"Bonjour, j'ai commandé plusieurs fois chez temu. La plupart du temps cela a été. Je viens de recevoir une commande mais malheureusement le paquet était ouvert. Il manquent 2 articles et temu refuse de me les rembourser ou de me les expédier car leur entrepôt dit les avoir envoyés. Le service client ne fait rien ils sont inefficaces et vous envoie des réponses automatiques qui ne servent à rien. Je suis vraiment déçu. Quand tous se passe bien cela vas bien. Par contre quand on fait appel au service client le service est de mauvaise qualité. Je ne suis fait escroquer de plus de 3 euros. Ce n'est peut être pas grand chose mais cela n'est pas normal",03 mars 2024,Problème de service client
Temu,1,"« la plus part des articles étaient soit mal taillés pour les habits soit d’une qualité très très médiocre », « Qualité des articles plus que médiocre, ne correspond pas aux photos du site. Belle arnaque… »",08 mars 2024,Problème de qualité du produit
Temu,1,"Mon expérience d'achat sur le site TEMU a été extrêmement décevante et problématique. Malgré ma commande, censée être livrée le 14 mars, je me retrouve confrontée à un sérieux dysfonctionnement dans le traitement de celle-ci.Après avoir contacté TEMU pour signaler le problème et ouvert un ticket, j'ai également pris l'initiative de contacter La Poste afin d'ouvrir une enquête sur la livraison manquée.La réponse du service client de TEMU à ma requête est non seulement décevante, mais aussi insultante. Leur affirmation selon laquelle ""les bons articles ont été livrés à la bonne adresse"" implique que je mens délibérément. En tant que client fidèle ayant dépensé des centaines d'euros sur leur plateforme, il est inacceptable d'être traité de la sorte pour une commande de 40€.Le refus de TEMU de prendre en considération mes préoccupations et de me rembourser ou de réexpédier ma commande est une violation flagrante de la protection d'achat qu'ils prétendent offrir. Leur attitude dénote un mépris total pour le respect du client et pour les principes élémentaires de service après-vente.Je demande une résolution immédiate de cette situation et une compensation appropriée pour le préjudice subi. Si TEMU aspire réellement à maintenir sa réputation et à respecter ses engagements envers ses clients, il est impératif qu'ils corrigent cette erreur de manière diligente et responsable.Commande: (#PO-069-21274047575673005)Le 19/03/2024Je vous ai contacté comme vous m'avez demandé afin de résoudre le problème, et voilà votre réponse:Chère cliente, cher client,Nous vous remercions de nous avoir contactés au sujet de votre commande. Nous comprenons votre inquiétude et nous nous excusons pour les désagréments que cela a pu causer. D'après les résultats de notre enquête, nous ne sommes pas en mesure de fournir une réexpédition/un remboursement pour cette commande.Nous avons enquêté sur ce problème et notre équipe a confirmé que les bons articles ont été livrés à la bonne adresse. Veuillez vérifier votre boîte aux lettres, autour de votre maison et à d'autres endroits possibles Il arrive que des colis soient oubliés dans des endroits inattendus. Nous vous remercions de votre compréhension.Si vous avez d'autres questions ou préoccupations, n'hésitez pas à nous contacter directement.Bien cordialement,Service Client de TemuAlors??",14 mars 2024,Problème de service client
